"sf__Id","sf__Error",Id,Well_Type__c,Status__c,Production_Status__c,Total_Oil_Volume_12M__c,Total_Depth__c,True_Vertical_Depth__c,Formation__c,Spud_Date__c,Completion_Date__c,Last_Production_Date__c,Regulatory_District__c,API_Number__c
"a0Qak00000ktCgaEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgaEAE","Water Disposal","Producing","Flowing","22042.64","14595.48","10785.05","Woodford","2025-03-18","2025-11-08","2026-06-20","PRD-02","50-450-89215-759"
"a0Qak00000ktChAEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktChAEAU","Water Disposal","Producing","Artificial Lift","22431.22","9545.79","7548.6","Barnett","2025-01-10","2026-01-02","2026-06-24","PRD-06","82-132-88784-760"
"a0Qak00000ktCaIEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCaIEAU","Oil","Producing","Artificial Lift","1684.78","18485.31","14011.82","Woodford","2018-03-26","2018-08-12","2026-06-09","PRD-05","33-950-17044-762"
"a0Qak00000ktCgxEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgxEAE","Water Disposal","Producing","Shut-In","37231.24","12531.76","8240.72","Niobrara","2024-06-25","2025-03-28","2026-06-15","PRD-03","99-547-56490-763"
"a0Qak00000ktCZLEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCZLEA2","Oil","Suspended","Shut-In","13459.8","10382.72","8855.98","Utica","2017-04-19","2017-08-01","2026-06-20","PRD-06","11-254-70117-764"
"a0Qak00000ktCc0EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCc0EAE","Oil","Producing","Artificial Lift","27197.7","11964.46","10421.46","Utica","2024-12-21","2025-05-10","2026-06-19","PRD-04","34-795-85607-766"
"a0Qak00000ktCYZEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCYZEA2","Oil","Producing","Artificial Lift","4878.19","11683.59","10359.47","Eagle Ford","2015-11-16","2016-08-27","2026-06-10","PRD-08","62-520-56101-767"
"a0Qak00000ktCbuEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCbuEAE","Water Disposal","Producing","Flowing","49006.04","12650.81","8092.51","Permian Basin","2024-06-12","2025-02-16","2026-06-19","PRD-03","80-709-31319-768"
"a0Qak00000ktCgNEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgNEAU","Water Disposal","Producing","Artificial Lift","59755.79","9374.94","6554.37","Utica","2025-12-07","2026-02-19","2026-06-05","PRD-02","21-765-12153-769"
"a0Qak00000ktCdNEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCdNEAU","Water Disposal","Producing","Artificial Lift","55548.67","10447.34","8584.93","Fayetteville","2024-08-28","2024-10-13","2026-06-09","PRD-05","63-316-39213-770"
"a0Qak00000ktCXYEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCXYEA2","Oil","Suspended","Flowing","8024.97","16894.95","12014.25","Permian Basin","2017-05-25","2018-01-30","2026-06-23","PRD-07","34-731-94467-773"
"a0Qak00000ktCXCEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXCEA2","Oil","Producing","Flowing","7811.73","15577.29","13622.32","Tuscaloosa","2017-01-06","2017-06-18","2026-06-04","PRD-03","51-308-22223-775"
"a0Qak00000ktCafEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCafEAE","Oil","Producing","Artificial Lift","9618.96","15119.46","9218.89","Bone Spring","2018-03-18","2018-05-27","2026-06-12","PRD-07","13-860-27111-776"
"a0Qak00000ktCZeEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCZeEAM","Oil","Plugged","Shut-In","11775.05","10238.66","8481.53","Marcellus","2020-10-24","2021-03-02","2025-08-30","PRD-04","58-888-44141-777"
"a0Qak00000ktCgoEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgoEAE","Injection","Producing","Flowing","75773.43","11274.38","9283.72","Utica","2025-11-21","2026-02-15","2026-06-16","PRD-02","23-245-47022-778"
"a0Qak00000ktCWdEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCWdEAM","Oil","Suspended","Artificial Lift","7666.55","12336.77","11021.8","Woodford","2022-08-07","2023-05-15","2026-06-05","PRD-01","62-175-73768-779"
"a0Qak00000ktCX2EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCX2EAM","Oil","Plugged","Artificial Lift","10466.38","12503.05","8874.1","Monterey","2019-02-19","2019-06-11","2026-02-28","PRD-05","11-282-96463-780"
"a0Qak00000ktCZ3EAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZ3EAM","Oil","Producing","Artificial Lift","834.05","14140.94","9238.57","Tuscaloosa","2020-03-01","2020-05-28","2026-06-02","PRD-04","13-435-28161-782"
"a0Qak00000ktCfQEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfQEAU","Water Disposal","Producing","Artificial Lift","76090.13","7675.91","5899.33","Eagle Ford","2024-08-01","2025-06-09","2026-06-10","PRD-05","69-863-74985-783"
"a0Qak00000ktCbrEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCbrEAE","Water Disposal","Producing","Flowing","27548.53","6729.6","5656.03","Monterey","2024-12-29","2025-08-17","2026-06-27","PRD-05","31-913-36978-784"
"a0Qak00000ktCg6EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCg6EAE","Oil","Producing","Flowing","53761.44","7716.74","5490.94","Eagle Ford","2024-02-04","2024-09-17","2026-06-17","PRD-04","82-461-59015-785"
"a0Qak00000ktCgGEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCgGEAU","Injection","Producing","Artificial Lift","77276.33","7530.64","5598.53","Utica","2023-10-13","2024-08-09","2026-06-19","PRD-07","13-217-33580-786"
"a0Qak00000ktCajEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCajEAE","Oil","Shut-In","Artificial Lift","4057.11","10582.21","7725.87","Permian Basin","2020-09-20","2020-12-21","2026-05-27","PRD-06","98-111-53105-787"
"a0Qak00000ktCf0EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCf0EAE","Oil","Producing","Flowing","35901.48","7326.49","4565.74","Haynesville","2024-05-07","2024-09-22","2026-06-14","PRD-04","23-674-46444-788"
"a0Qak00000ktCXBEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCXBEA2","Oil","Shut-In","Shut-In","10390.91","13222.47","11697.76","Marcellus","2022-02-19","2022-04-15","2025-09-21","PRD-08","15-381-65212-789"
"a0Qak00000ktCc8EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCc8EAE","Water Disposal","Producing","Flowing","54092.99","10911.71","7449.94","Bakken","2025-07-05","2025-08-13","2026-06-10","PRD-01","69-391-27178-790"
"a0Qak00000ktCXwEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXwEAM","Oil","Producing","Shut-In","8148.95","12048.68","7297.83","Barnett","2022-10-08","2023-06-07","2026-06-07","PRD-05","45-424-55327-791"
"a0Qak00000ktCekEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCekEAE","Oil","Producing","Flowing","35356.35","11123.21","8205.2","Bone Spring","2024-05-14","2025-02-20","2026-06-03","PRD-02","57-732-23466-792"
"a0Qak00000ktCdTEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCdTEAU","Oil","Producing","Artificial Lift","24017.74","14935.4","13464.06","Bone Spring","2024-10-17","2025-03-11","2026-06-25","PRD-02","34-841-58349-793"
"a0Qak00000ktChwEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktChwEAE","Gas","Producing","Shut-In","1298.44","8494.61","5426.2","Haynesville","2025-12-27","2026-06-10","2026-06-20","PRD-07","44-815-32326-794"
"a0Qak00000ktCWbEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCWbEAM","Oil","Shut-In","Artificial Lift","5130.32","9776.02","7864.28","Tuscaloosa","2018-11-21","2019-11-12","2025-10-15","PRD-02","76-640-41525-795"
"a0Qak00000ktCaFEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCaFEAU","Oil","Shut-In","Shut-In","14657.07","11862.94","10152.33","Marcellus","2023-01-06","2023-06-20","2025-12-31","PRD-02","55-671-41768-796"
"a0Qak00000ktCfrEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfrEAE","Gas","Producing","Artificial Lift","28382.93","5780.17","5434.04","Bakken","2025-09-20","2025-10-26","2026-06-09","PRD-04","69-938-60470-797"
"a0Qak00000ktCbZEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCbZEAU","Gas","Producing","Flowing","67909.7","12616.03","9838.92","Niobrara","2024-10-27","2025-07-16","2026-06-10","PRD-03","74-208-27047-798"
"a0Qak00000ktCXUEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCXUEA2","Oil","Plugged","Shut-In","1979.93","13531.45","8626.44","Eagle Ford","2021-09-11","2021-10-19","2025-10-08","PRD-03","44-129-72421-800"
"a0Qak00000ktCcAEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCcAEAU","Water Disposal","Producing","Flowing","32262.62","14269.28","8981.42","Woodford","2025-07-11","2025-10-26","2026-06-18","PRD-07","75-441-16967-801"
"a0Qak00000ktCXPEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXPEA2","Oil","Producing","Artificial Lift","9905.02","16784.02","12552.87","Haynesville","2021-09-23","2022-05-17","2026-06-25","PRD-05","77-722-74699-802"
"a0Qak00000ktCbREAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCbREAU","Oil","Producing","Flowing","10642.93","12854.71","9480.48","Marcellus","2016-04-13","2016-09-27","2026-06-15","PRD-04","31-904-36683-804"
"a0Qak00000ktCZREA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZREA2","Oil","Producing","Artificial Lift","3216.49","18798.43","12212.25","Bakken","2016-04-13","2017-01-10","2026-06-17","PRD-06","12-281-44581-806"
"a0Qak00000ktCYSEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCYSEA2","Oil","Suspended","Artificial Lift","11523.78","8116.81","5870.49","Barnett","2017-11-16","2017-12-16","2026-06-15","PRD-04","70-212-15921-807"
"a0Qak00000ktCj2EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCj2EAE","Injection","Producing","Artificial Lift","4952.07","8847.51","6935.07","Permian Basin","2026-03-06","2026-05-23","2026-06-27","PRD-05","52-563-74312-808"
"a0Qak00000ktCbVEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Plugged".:--","a0Qak00000ktCbVEAU","Oil","Plugged","Artificial Lift","7554.15","12371.47","7481.6","Niobrara","2020-07-28","2021-02-13","2025-09-08","PRD-08","24-376-99887-809"
"a0Qak00000ktCYWEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCYWEA2","Oil","Suspended","Artificial Lift","6550.77","19927.32","14113.79","Bakken","2017-03-10","2017-12-31","2026-06-08","PRD-06","88-225-66814-812"
"a0Qak00000ktCiQEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCiQEAU","Gas","Producing","Artificial Lift","3962.63","5428.98","3466.77","Bakken","2025-11-09","2026-02-22","2026-06-16","PRD-03","76-396-91762-813"
"a0Qak00000ktCVzEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCVzEAM","Oil","Producing","Artificial Lift","12096.88","8187.11","5029.62","Haynesville","2017-08-04","2017-11-05","2026-06-29","PRD-08","49-105-66403-814"
"a0Qak00000ktCaTEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCaTEAU","Oil","Producing","Flowing","1223.58","9652.63","8760.27","Spraberry","2017-12-31","2018-11-13","2026-06-26","PRD-02","44-246-35785-815"
"a0Qak00000ktCfcEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfcEAE","Injection","Producing","Shut-In","33902.13","5321.37","4930.39","Marcellus","2023-07-16","2024-07-06","2026-06-18","PRD-07","61-200-44243-816"
"a0Qak00000ktCdIEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCdIEAU","Injection","Producing","Flowing","43328.06","13759.32","12129.3","Permian Basin","2024-02-20","2024-07-01","2026-06-22","PRD-03","63-667-36151-817"
"a0Qak00000ktCZWEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZWEA2","Oil","Producing","Artificial Lift","13943.22","13533.85","8988.92","Spraberry","2019-05-20","2019-08-07","2026-06-26","PRD-08","98-420-76036-818"
"a0Qak00000ktCjOEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCjOEAU","Oil","Producing","Artificial Lift","1865.56","7346.23","6721.58","Monterey","2026-02-17","2026-04-15","2026-06-06","PRD-07","26-512-97828-820"
"a0Qak00000ktCZAEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCZAEA2","Oil","Shut-In","Artificial Lift","2002.3","8295.88","6446.16","Woodford","2023-08-16","2023-11-16","2025-12-29","PRD-07","71-288-40792-824"
"a0Qak00000ktCWKEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCWKEA2","Oil","Producing","Shut-In","8426.87","13713.9","9620.47","Wolfcamp","2022-06-21","2023-05-18","2026-06-15","PRD-06","95-381-61273-826"
"a0Qak00000ktCfpEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfpEAE","Oil","Producing","Artificial Lift","45157.64","13134.94","8562.12","Haynesville","2024-11-18","2025-02-17","2026-06-12","PRD-07","11-694-49683-827"
"a0Qak00000ktCeEEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCeEEAU","Gas","Producing","Artificial Lift","55291.97","5426.32","4978.49","Permian Basin","2024-05-18","2025-02-06","2026-06-22","PRD-01","30-466-75619-828"
"a0Qak00000ktCZjEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZjEAM","Oil","Producing","Shut-In","6164.05","8753.19","7261.4","Niobrara","2016-04-09","2017-02-21","2026-06-20","PRD-08","27-385-96303-829"
"a0Qak00000ktCZUEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZUEA2","Oil","Producing","Artificial Lift","13784.32","15741.61","11519.44","Barnett","2017-05-15","2017-09-14","2026-06-12","PRD-05","26-814-52477-830"
"a0Qak00000ktCXQEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCXQEA2","Oil","Shut-In","Shut-In","8975.15","17958.64","11199.9","Bakken","2022-04-23","2022-09-18","2026-04-12","PRD-02","73-795-72444-831"
"a0Qak00000ktCWNEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCWNEA2","Oil","Producing","Artificial Lift","11690.28","19007.22","16697.12","Eagle Ford","2021-12-05","2022-07-19","2026-06-06","PRD-07","18-163-90203-832"
"a0Qak00000ktCWPEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCWPEA2","Oil","Producing","Artificial Lift","11374.06","13298.34","9721.26","Wolfcamp","2023-11-04","2024-03-02","2026-06-20","PRD-02","99-560-59496-833"
"a0Qak00000ktCcrEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCcrEAE","Gas","Producing","Artificial Lift","51170.43","6957.18","5370.15","Wolfcamp","2025-03-20","2025-08-12","2026-06-24","PRD-03","65-933-79275-834"
"a0Qak00000ktCfdEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCfdEAE","Injection","Producing","Flowing","77389.1","5962.06","3646.6","Permian Basin","2025-10-24","2026-05-26","2026-06-06","PRD-07","82-659-19432-835"
"a0Qak00000ktCXKEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXKEA2","Oil","Producing","Shut-In","13709.33","15706.79","12151.74","Tuscaloosa","2021-04-16","2022-03-04","2026-06-04","PRD-08","74-460-56725-836"
"a0Qak00000ktCetEAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCetEAE","Oil","Producing","Flowing","23961.78","5671.55","4251.56","Woodford","2025-05-03","2026-03-20","2026-06-28","PRD-03","76-405-23226-837"
"a0Qak00000ktCh3EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCh3EAE","Oil","Producing","Flowing","70457.69","14318.09","11096.76","Woodford","2024-07-08","2024-09-05","2026-06-13","PRD-02","84-582-44478-839"
"a0Qak00000ktCXZEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCXZEA2","Oil","Producing","Artificial Lift","3407.41","18656.34","11581.62","Marcellus","2017-10-27","2018-05-13","2026-06-01","PRD-01","40-605-19556-840"
"a0Qak00000ktCi3EAE","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCi3EAE","Injection","Producing","Artificial Lift","3050.01","8845.02","7806.8","Niobrara","2025-10-11","2026-06-11","2026-06-11","PRD-02","80-590-26969-841"
"a0Qak00000ktCYBEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Suspended".:--","a0Qak00000ktCYBEA2","Oil","Suspended","Artificial Lift","7700.65","10702.94","7733.84","Barnett","2020-09-11","2021-02-04","2026-06-30","PRD-01","13-892-35712-842"
"a0Qak00000ktCZZEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCZZEA2","Oil","Shut-In","Flowing","10388.15","16855.08","13372.38","Bakken","2019-07-19","2020-02-27","2026-03-28","PRD-07","99-537-82029-843"
"a0Qak00000ktCZvEAM","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCZvEAM","Oil","Producing","Artificial Lift","13508.63","19790.41","14421.23","Marcellus","2019-12-16","2020-08-25","2026-06-01","PRD-01","40-337-22057-844"
"a0Qak00000ktCaQEAU","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Shut-In".:--","a0Qak00000ktCaQEAU","Oil","Shut-In","Artificial Lift","11338.4","18660.02","16376.28","Utica","2023-11-19","2023-12-26","2026-01-24","PRD-01","19-158-26608-845"
"a0Qak00000ktCWIEA2","FIELD_CUSTOM_VALIDATION_EXCEPTION:Invalid status transition from "Permitted" to "Producing".:--","a0Qak00000ktCWIEA2","Oil","Producing","Flowing","3484.98","16463.06","14564.85","Monterey","2021-04-28","2022-01-10","2026-06-08","PRD-05","56-898-82273-847"
